id,supervisor_id,is_verified_rating,overall_score,score_academic,score_mentoring,score_wellbeing,score_stipend,score_resources,score_ethics,upvotes,downvotes,created_at,first_year_income
1036b6fc-23b4-432c-a310-74acdf9a39c0,05a75e7d-cd02-4b61-86b6-a0e354a74fa0,False,4.75,4.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.255436+00:00,
840cebfd-06b2-4f12-8500-bf7d90370cd6,4d924b65-a32c-4621-b2d0-253ba04284d9,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.255439+00:00,
e41a2d9c-b919-40e2-91a1-82aeb6377607,44067ce1-d700-4cfe-8a13-a30ecda0c78e,False,3.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.255440+00:00,
ecc046f3-e88b-487c-ae03-e834cf3137de,af1d1c5c-c38b-4d3c-9eae-41a3cfa13f90,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.255441+00:00,
ece9d0af-c45d-4a01-9e97-28f5d704586c,ccc0eab0-142e-49f5-b23b-2ccb3429500e,False,1.50,1.00,2.00,1.00,,2.00,,0,0,2026-03-24 05:43:59.255442+00:00,
2e14d483-0577-4cd6-8c9b-a49c82da8b0a,ea7897b6-81c4-46c0-a63c-21d09a4a4f64,False,2.00,2.00,2.00,2.00,,2.00,,0,0,2026-03-24 05:43:59.255443+00:00,
ed88fbfe-433a-4435-ada8-ef473f4eeaf5,e749702a-2056-4ea3-b74e-f325defcc552,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.255443+00:00,
2ebd4011-9a63-4d69-a554-aa5e15a7cdae,3f596a6e-9e61-400e-9a56-97088412d737,False,4.33,4.00,5.00,4.00,,,,0,0,2026-03-24 05:43:59.256931+00:00,
27b20b0b-59d8-421c-821c-1b58fa53b094,03cb94d1-871c-4db0-8628-de9a3d9947d5,False,1.00,1.00,,,,1.00,,0,0,2026-03-24 05:43:59.257497+00:00,
00fdbfd8-ac89-4348-8f53-a8732f2f5472,1d5a61c0-1a3c-4b1d-af2a-67d92e96f100,False,1.00,1.00,1.00,,,1.00,,0,0,2026-03-24 05:43:59.258046+00:00,
effd6fae-01cf-46a0-bc45-b1c3758d406a,2aaa2d4b-9c77-429a-9bd8-55ab7e8503d3,False,4.00,3.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.258912+00:00,
e73ff5aa-3f9e-4875-977f-0c00493be9d6,d790ebed-4b44-438e-9a1b-8f9ee63fa73a,False,4.75,5.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.258916+00:00,
6cd75176-f5f4-490e-8cff-a246175f62d0,06135604-7979-4ae8-882f-438b6fae12ee,False,1.13,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.258917+00:00,
c2185793-7cd6-4935-ad9e-c55f946eea31,4fa56c30-1c44-4122-9972-509791274f7b,False,4.00,3.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.258918+00:00,
2c718836-72da-4e69-bf3a-16f7d1a38f5f,15d64671-1a1c-46d5-9903-cbf44179a3e1,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.258919+00:00,
122224fa-af72-455d-a91c-40693961fdee,c79ac218-1c74-4c3d-a7d6-68fba6304d65,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.258920+00:00,
9de8c119-4d7e-486c-9f5e-730e8722587b,f395a10a-c4d8-42d5-b296-b7df862878f1,False,4.63,5.00,5.00,3.00,,5.00,,0,0,2026-03-24 05:43:59.258921+00:00,
cdc8b9a6-223d-463d-9420-a4b5289577a0,4fd322d8-9b7f-43c7-871b-df520779f156,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.258922+00:00,
30810f28-fbb6-455b-8cfb-7fe1737d450e,608ddb0d-8c30-4cbd-a6cc-7382c2a77602,False,1.25,2.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.258923+00:00,
b3652af0-5f49-4b82-a1fe-5523fc4142b9,b1c99d18-2126-4299-9577-470b91eb8963,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.258924+00:00,
52b783c1-e4fc-44e5-a598-ecdf7bcb0099,de56d00a-20de-43b2-982e-de31cb9887c3,False,4.67,4.00,4.00,,,4.00,,0,0,2026-03-24 05:43:59.260706+00:00,
21566280-4085-426e-8d6a-4c1ad48dbc7a,39534cc8-1ff5-495d-ac00-4e2a6ea8a071,False,5.00,5.00,5.00,5.00,,,,0,0,2026-03-24 05:43:59.263240+00:00,
30327524-1209-45df-b66c-bacfa09675e8,6d208059-c3b1-469a-b3f5-bf07840832fd,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.264437+00:00,
2e3eeef3-b9b5-4903-ab1b-19b1ddaa693c,cdfc7143-d529-444a-8129-ae88bab747b3,False,5.00,5.00,5.00,,,,,0,0,2026-03-24 05:43:59.265826+00:00,
9bba8804-d063-4ce9-98e6-a3e74343a33f,9f5ebccd-96ca-4846-acf6-cc79feaf8c26,False,4.75,4.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.266966+00:00,
d4c8152d-5e19-484d-8858-67699629d273,e0ba2db4-57b0-4cab-9ada-3897198d18cb,False,2.75,3.00,3.00,3.00,,2.00,,0,0,2026-03-24 05:43:59.266971+00:00,
c80231b1-5ee0-4fc9-b52c-4c28d23cf09e,e79e0229-0419-4bb6-aa71-da8071378cf4,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.266973+00:00,
a5a01bd1-43f8-4f7e-af0e-e29a035550e8,02d17808-3c77-4ac3-8cfe-577d2220f894,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.266974+00:00,
6d55ccb2-3416-40b3-ae7d-11429c084726,53593082-540f-40b9-aa33-777ed70d03c5,False,5.00,,5.00,,,,,0,0,2026-03-24 05:43:59.268496+00:00,
3cafe45d-7a79-4258-b091-d49ccdabbb7d,759d0666-c804-4068-bf22-acbfcb09826d,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.269516+00:00,
e282096f-34c5-4bd3-a10d-a739a273d920,db269f8a-c7fe-4df3-a31b-42ea6d30b079,False,2.75,3.00,3.00,2.00,,3.00,,0,0,2026-03-24 05:43:59.269520+00:00,
edd63636-1fa3-4398-9c9f-16a35df082f9,28744c53-bc9e-47c0-8221-0f80732f9493,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.269521+00:00,
78d49039-0ac9-4577-8579-eae6b73ac0a0,b57ebabe-2303-4874-894b-b9c16b4b0dc8,False,3.50,3.00,3.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.269522+00:00,
8de3e199-2bfd-496c-9c52-0f9ba34275d1,c00b3372-6932-4fd3-9608-9ce159f4e352,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.269524+00:00,
551558c1-e72a-42bb-8503-69120f11e526,53a1191d-3815-453b-8709-a1a8512e4802,False,1.50,1.00,3.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.269525+00:00,
c5e93765-b715-49e8-9dd8-56f838bdae4c,771c0484-ea86-4dcb-bb46-d1624e3cc3e5,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.269526+00:00,
6598f9d8-82e5-499e-8645-6f4d746ef873,3cbd8b2f-9a56-4c61-add8-f85ff47170d5,False,1.50,1.00,3.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.269527+00:00,
bb775501-a834-4db8-8647-491a9fc82d1f,854c56cf-9cbf-4033-9431-90e2413d7144,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.269528+00:00,
74959de6-9e85-445d-bc62-590f39f88569,9f4f7da8-b6b3-4ce6-b3ec-703d14ac4ed9,False,2.00,1.00,4.00,1.00,,2.00,,0,0,2026-03-24 05:43:59.269529+00:00,
d3a4a3df-b614-4e53-9c50-ae8f7f8ab3c2,bc3b5217-784d-46cd-8f88-095e13707410,False,2.75,2.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.269530+00:00,
109ad031-8db9-406a-81c2-c1ae25a55cd6,2d4d59bd-12f5-47d7-b5a3-93fb1de1ad1a,False,1.00,1.00,1.00,1.00,,,,0,0,2026-03-24 05:43:59.271515+00:00,
330a6a15-cd1e-4688-a79f-fa97b452dd98,243516d7-e042-4e10-b9ce-e2fede077e5d,False,3.50,2.00,5.00,3.00,,4.00,,0,0,2026-03-24 05:43:59.272373+00:00,
43320cf4-86d7-441f-9d52-792c26cb5e4e,0fb16bcd-e86e-4fe6-85f9-5927fb6a88b0,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.272378+00:00,
ea633c1f-8911-4001-b3f9-f442022f4c3c,a7ab20a5-be3e-4b8e-9425-203b3db732f7,False,4.67,4.00,5.00,5.00,,,,0,0,2026-03-24 05:43:59.273732+00:00,
46fa261d-1863-43d2-832f-8c44958d3c01,d4c84c71-a4e5-4f9b-847d-633dfa441362,False,1.25,1.00,1.00,1.00,,2.00,,0,0,2026-03-24 05:43:59.274734+00:00,
b8a41069-1d25-479d-8b90-01def6651212,d16f76bf-9a0a-421a-af2b-09ebebbd105d,False,3.00,5.00,4.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.274740+00:00,
e2083d71-4ac6-4732-ba2d-df872bc7f0a8,7b95eee1-9173-4662-a560-1dfa73cec002,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.274741+00:00,
5e7baf14-ee1b-41dc-948c-292bed44a0f7,57de7f52-6edf-4e47-b4bc-dcc0494e7e36,False,5.00,5.00,,,,5.00,,0,0,2026-03-24 05:43:59.276377+00:00,
a9e9f2ab-acd7-433f-965b-103bc5786f2e,2ee9cd94-fea4-4a60-befd-96b405814ab7,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.277527+00:00,
a4045a13-b5d7-4127-8f24-6bdc1bbdea65,397d15a0-49e5-4602-9360-8623a50fce8e,False,4.75,5.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.277531+00:00,
1ca9eba2-bba1-4c11-8162-59063b93855c,4d373dc2-442f-481b-b81e-043b5105865e,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.277532+00:00,
3c40df31-3f87-4cc9-8821-770d1d6e486f,b6fce6fa-cf14-4a79-b0bf-7e2f6edce907,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.277534+00:00,
09155e5e-27b0-452f-a35c-5a65be26c8a5,ee5b40d5-e719-47b9-8e08-64c0f198535f,False,1.83,2.00,,5.00,,,,0,0,2026-03-24 05:43:59.279657+00:00,
f1ef114b-bd9c-4012-b1e1-ece5aa661acf,f8f45945-c4b7-408b-ace1-9a05ae131237,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.280873+00:00,
e714f52e-61c6-421c-9f85-334459f8e299,422a061e-ad5a-41c3-bdc5-94e2549adb10,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.280878+00:00,
7b2e2f56-5bfd-4ba3-89da-bcae8a381aea,319faa4c-bd32-49b1-bf47-a16ed307f11d,False,2.25,1.00,2.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.280880+00:00,
a4645d34-85c1-4507-8e7e-30c8b5fc95e4,19e68f65-8261-415d-b913-007323e81ca9,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.280881+00:00,
53a7f036-a9d9-4a9c-ad1e-8b70bff2d313,6ff56182-6b94-473f-a31e-8d45db3018c0,False,3.25,4.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.280883+00:00,
ac57cf2b-04fc-4329-b446-5b472f9f060f,428d6dff-c694-45ff-9331-d5ed5843d4b3,False,1.13,2.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.280884+00:00,
c7ec7d24-ddf4-41f5-a0c4-cbd26bddb98e,5749b580-cc10-4db9-9a67-89a522b46ed5,False,2.42,2.00,5.00,5.00,,2.00,,0,0,2026-03-24 05:43:59.280886+00:00,
0197c957-0b36-43d0-9c8c-e9a8afa46c79,76800b60-f370-4985-a187-a0d7a1601b76,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.280887+00:00,
fc927af0-55e5-4e82-9010-78756613a4fe,84549564-fcb3-4e47-af57-fee946aa1103,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.280889+00:00,
4152cae4-8a94-4d5e-9a01-cef09dffb42a,fbb7fa11-0577-4d3c-b466-072b4abfcd40,False,1.50,1.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:43:59.280890+00:00,
d54f9630-0829-41a6-b69c-8221a600ebab,71534c10-0d82-4f4b-a564-f774a1b73318,False,2.00,1.00,5.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.280892+00:00,
8047b4b7-bcf3-4638-b677-420d1af6b7a5,5457220f-b64d-4d2a-ad9b-698051e607fd,False,2.00,2.00,2.00,,,2.00,,0,0,2026-03-24 05:43:59.284093+00:00,
c60f2021-b962-4381-b45e-2b4c3bd19dbc,f963ba94-61b6-4d97-a2b4-ba6959985ad3,False,5.00,5.00,,,,,,0,0,2026-03-24 05:43:59.285216+00:00,
07e97667-e6b9-4f4d-8b48-48c26223e4a1,d9bc7815-f950-412c-abbd-5ebde716f287,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.286482+00:00,
e8399eca-5196-4a05-bb90-eb1abc31ebb7,277cf5d7-8388-4326-a689-8d062d7639c2,False,1.75,3.00,2.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.286488+00:00,
684dad0a-d38a-4061-8863-6715ed62ad78,d6c384db-46c4-4a8f-a07d-d5c580a61b03,False,2.50,4.00,1.00,,,,,0,0,2026-03-24 05:43:59.287854+00:00,
bfc32a89-f1ac-4e7e-a0f4-65d5050df69e,85927a35-3dcb-4c83-a1b3-05f0b9456956,False,2.00,1.00,3.00,,,2.00,,0,0,2026-03-24 05:43:59.289159+00:00,
1f4bc413-3680-46de-acbc-9757f19390eb,1e67b7de-aba5-41d5-9bc1-f8dd89355ff4,False,1.50,1.00,2.00,2.00,,1.00,,0,0,2026-03-24 05:43:59.290364+00:00,
d61aaf07-4180-4083-861c-073df3dacc88,8fbe96fb-1bbc-4cc4-af5f-ec9e01226f11,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.290370+00:00,
a86e9b74-05af-467c-8196-dae53c17225d,ae1c2f46-98da-419d-8257-acae3b27b07c,False,3.50,5.00,1.00,3.00,,5.00,,0,0,2026-03-24 05:43:59.290371+00:00,
70f7424e-d8b2-428f-bb2f-bae765e9afe0,59eceda7-4dde-48df-8a17-86c397d65ee3,False,3.75,5.00,3.00,3.00,,4.00,,0,0,2026-03-24 05:43:59.290373+00:00,
00f4c102-379c-4c65-b3a3-31003d07bef3,c7f39d26-1586-4531-bb5d-6b2b140aad0b,False,4.50,5.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.290374+00:00,
0a85a97f-89c3-4434-9fec-a0a89832a3a1,6648532a-6b16-40ec-aed4-db2d63e8b28f,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.290376+00:00,
a48ffcf1-69e5-4379-817b-9987b1230180,a974b511-2aeb-4a60-a043-18e95721369b,False,1.75,1.00,1.00,3.00,,2.00,,0,0,2026-03-24 05:43:59.290378+00:00,
c58950a3-d893-4915-8f15-2f8e081dceff,a4818433-fa86-4671-affb-b1c37889cdf0,False,2.25,4.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:43:59.290379+00:00,
0acd9da4-60a0-4b8d-8dee-682c8953cfd4,35bd020b-7d27-4f2c-8e8d-d07713a70fbf,False,3.75,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.290380+00:00,
5b166ca1-bebb-47e0-940e-5af73e91147e,28e20614-50ca-4445-94a6-948bc23c1084,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.290382+00:00,
54e36d0a-3e10-4b4c-b244-da68a8f72a40,c2a1467e-807f-4ef9-a086-4c19e50a4c98,False,4.00,4.00,4.00,,,4.00,,0,0,2026-03-24 05:43:59.293037+00:00,
678c7203-3df0-4d13-9c3d-e9237157ade8,7225d137-9d07-4155-9096-1b6e06f9922c,False,3.33,3.00,4.00,,,3.00,,0,0,2026-03-24 05:43:59.293042+00:00,
345ca7c6-94df-4e49-8f6b-29d8d73de062,65470bc2-63be-4b20-8a63-cd5a7eaa159a,False,1.00,1.00,1.00,1.00,,,,0,0,2026-03-24 05:43:59.294491+00:00,
ec634d58-189e-417e-abd8-3a2ba008b93c,7f66b3c4-c3e1-46d4-8edc-791fb7644580,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.295749+00:00,
22176a78-6c2a-4e39-b9d6-92e0a0a46d43,329dc087-7107-4fd0-970d-8328df188c98,False,2.50,3.00,2.00,2.00,,3.00,,0,0,2026-03-24 05:43:59.295755+00:00,
a9d42738-6fd0-4770-bc52-3117f4c9c651,c9310344-40c9-451e-b818-dd721630003b,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.295757+00:00,
9d796898-725b-4192-9453-48205bd691a3,ed901264-4ece-4da4-ba84-1ff0621f1abc,False,1.39,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.295758+00:00,
b5e85391-ef19-488f-9b67-4d66c97111cb,aa256d07-6d56-438e-869a-83cf50508766,False,1.88,1.00,1.00,1.00,,4.00,,0,0,2026-03-24 05:43:59.295760+00:00,
fc852228-3c19-4aea-8c48-1cf1ca7ba2ba,aa285839-bb23-4c03-afd1-be047e845edb,False,3.50,4.00,4.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.295761+00:00,
91b48da6-eab6-46c5-a61d-c61c3674a850,2b0bf511-a5c6-4c6a-a710-d219961a5bad,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.295763+00:00,
c98e815a-41c5-44cb-b96e-9db179add99a,e9929b57-a45c-411b-9f86-36ed92d383d7,False,3.75,4.00,5.00,4.00,,2.00,,0,0,2026-03-24 05:43:59.295764+00:00,
56d182fc-fbcc-4234-8e22-764e3e673672,5437ee2d-bcc8-4289-8089-4f1c82e93238,False,1.50,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.295765+00:00,
43aad8a0-482e-41ed-ab7d-b699f865d7f4,c4a54bad-aa98-4d87-8302-029603f81477,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.295767+00:00,
7b402fa6-85e8-456e-894a-b3437498ecce,e8cda0e1-54de-42b0-9e24-d1955242f952,False,5.00,5.00,5.00,,,5.00,,0,0,2026-03-24 05:43:59.298323+00:00,
e204a962-105a-426f-9a5c-5167b9c03cdd,f1b9e925-73cd-40f0-bd43-7e2f3b907786,False,3.25,2.00,3.00,3.00,,5.00,,0,0,2026-03-24 05:43:59.299405+00:00,
d9d36adb-a3ee-4f6c-9fe8-c5433a111ac6,8fd5cd18-35f6-4003-8a17-3ef27021d654,False,3.25,3.00,4.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.299410+00:00,
0eb136cb-92b4-4389-b8fb-a0a033222cb1,21940323-2810-4412-8619-21a7d04d40d8,False,2.83,3.00,2.00,2.00,,5.00,,0,0,2026-03-24 05:43:59.299412+00:00,
3668b8d4-9a4e-4c88-9be5-f626633c4c37,310e47df-fa37-46a8-9bc5-e924bccd700c,False,1.00,,1.00,,,,,0,0,2026-03-24 05:43:59.300779+00:00,
c0c6e59e-5ac1-42b5-b74b-a4a7edd4bccf,e708c07c-94fe-4558-aab3-5f1ad56be9b9,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.301621+00:00,
6af512d9-cd2f-4571-9d42-f0b6848ae038,c4f62ee7-43a5-452d-b22c-a00bcf6d62a9,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.301626+00:00,
284d85ae-2645-474b-9223-d6b24e83f40e,ff04b56f-9d11-4cb5-b1b1-1b98c77c58ce,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.301627+00:00,
654be5bc-f70d-4337-aea4-ff67200ad00b,4e67df01-96b7-4dc6-b06b-c46229f229cf,False,2.25,1.00,5.00,2.00,,1.00,,0,0,2026-03-24 05:43:59.301628+00:00,
2e8d6e86-1a89-468d-9e8d-2aa8936e0c57,23f810e4-462f-489d-97b3-63d08fb60f90,False,4.00,4.00,5.00,2.00,,5.00,,0,0,2026-03-24 05:43:59.301629+00:00,
c6702778-5666-4d21-b230-3547878b87ff,75ac90d1-63b7-460d-860e-175508c9e446,False,3.75,3.00,5.00,2.00,,5.00,,0,0,2026-03-24 05:43:59.301630+00:00,
67a98f6f-81ff-4fc0-af4a-cf16e91bfc48,f8052f25-ca6d-4064-9500-8f251d8ccf9c,False,2.25,1.00,5.00,2.00,,1.00,,0,0,2026-03-24 05:43:59.301631+00:00,
74857c89-74d3-4182-b960-f6889e238713,a31d7611-06b6-40d5-8ea5-f295fee107e0,False,3.75,3.00,5.00,2.00,,5.00,,0,0,2026-03-24 05:43:59.301632+00:00,
383c485d-959c-4a93-8d73-d281caa849bd,1e844ae2-8442-4b72-ab19-cb01af295b11,False,2.50,2.00,5.00,2.00,,1.00,,0,0,2026-03-24 05:43:59.301633+00:00,
5cf18fe2-a059-4702-ad5b-285ac530c362,897f5a61-1ab4-4c8f-9462-39f26c702100,False,3.25,3.00,5.00,2.00,,3.00,,0,0,2026-03-24 05:43:59.301634+00:00,
2ed03d88-53e1-4105-87ef-0e9e35d773be,4cfbc2fe-2fdd-4a43-8f29-a9cb3ad31426,False,3.75,4.00,5.00,2.00,,4.00,,0,0,2026-03-24 05:43:59.301635+00:00,
7dabc148-cd8e-431d-9099-7da2be082aad,9ac13cc0-c4bb-41cc-a942-29f6b47c778f,False,3.25,3.00,3.00,2.00,,5.00,,0,0,2026-03-24 05:43:59.301636+00:00,
a44dcad6-63fe-4c5e-a347-7bcac36ab7ac,40ecd29d-d725-40d0-9d20-60fe4696ba71,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.301637+00:00,
a1e30d54-605f-459a-bd07-c18e4e36c41d,8275a3b8-a4a1-4054-b332-46e926469ea7,False,3.50,3.00,5.00,3.00,,2.00,,0,0,2026-03-24 05:43:59.301649+00:00,
74787e12-0dd5-4b4e-80f0-423b7154c2f1,b9d3f6f6-3914-4e74-8814-8f6ce9094467,False,3.25,3.00,5.00,4.00,,1.00,,0,0,2026-03-24 05:43:59.301651+00:00,
c16a4d44-67a4-4916-9972-a7669969ea2b,db37cf53-06e6-4be7-a4f0-344334af6233,False,4.75,5.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.301652+00:00,
960b56b9-a150-490d-bbc1-9b24d6a52cb7,24d1a3aa-9eaf-43dc-a1b6-616a742f4ba0,False,4.67,5.00,4.00,,,5.00,,0,0,2026-03-24 05:43:59.304141+00:00,
4b6dd703-2aa7-42f0-b7de-e5ba4414ac47,949ef6bc-b9e4-4f20-95b7-4e27653d0f6c,False,4.88,4.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.305294+00:00,
5b0743b3-2699-4505-b15c-1652b8a1c907,78027462-4506-4fdc-b3f8-44bd6b368bee,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.305300+00:00,
9a4ae97a-5ceb-41fb-959b-7e0d609084db,a87b1be6-c6c7-48a7-8a49-5bdb93198e2b,False,3.25,4.00,3.00,1.00,,5.00,,0,0,2026-03-24 05:43:59.305301+00:00,
d5f1f789-6d75-4577-b5de-3239556bf1ad,e58ce58a-e37f-4649-ac03-a0a7131abcfc,False,1.34,1.00,,1.00,,1.00,,0,0,2026-03-24 05:43:59.306878+00:00,
bede39bc-bc52-4eb6-98d9-839a7b32487e,6371c838-9c4c-46dc-a4eb-961e2dc865c3,False,4.00,4.00,3.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.308046+00:00,
56d1cbb4-e7f0-45ee-af68-9fa5c91193bf,d65bcd53-9e4c-4870-a338-3dd011eec0f2,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.308051+00:00,
61b23959-729a-4989-b9cb-4643eda2197e,9d1f01ea-ed68-4706-9c29-50b77bcf8171,False,1.75,2.00,2.00,2.00,,1.00,,0,0,2026-03-24 05:43:59.308053+00:00,
01dcc66b-7e51-4b43-9ac9-1b01310e9099,c1688066-a370-4dac-bbd2-01aadb08a344,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.308054+00:00,
f9665326-5654-4fc1-8ef4-ea0821982a7e,da4563e5-416f-44c6-974d-3e33aca3ca97,False,5.00,5.00,5.00,,,,,0,0,2026-03-24 05:43:59.309690+00:00,
762b912e-334d-4887-b23c-0251ef478be3,09664d05-915f-442b-9940-ee6d09d7ce19,False,3.00,5.00,1.00,1.00,,5.00,,0,0,2026-03-24 05:43:59.310732+00:00,
c8c458bd-c109-4903-ab74-22a1c0862197,736325b8-63f3-4da0-ada5-819a0bc2dc51,False,3.25,4.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.310737+00:00,
73444b74-94d7-4a2d-a955-e831d6088864,bfc93f79-5aa8-4469-9c53-9674ba5c3dac,False,3.20,3.00,3.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.310739+00:00,
ac88474c-18ed-4748-a3d5-55cb1e0358df,1ca517e0-d3c3-49e3-8977-3dd2e14fa0db,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.310741+00:00,
5ebf0a6f-f551-4cab-b526-84416d53e060,b5ea164b-7282-4a3c-9f73-1db71c2f6371,False,3.75,2.00,1.00,3.00,,4.00,,0,0,2026-03-24 05:43:59.310742+00:00,
ed96ff52-7fe5-4c26-b9a8-949cae478979,db6d09f1-f82a-411f-8ce4-c7e9e78129f2,False,1.00,1.00,1.00,,,1.00,,0,0,2026-03-24 05:43:59.312706+00:00,
324ff6a2-178b-4d03-88cc-cf7b1ee7b929,8cbd314a-2628-40db-841e-b94c7232b39a,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.313661+00:00,
042b515f-4ac5-49f5-a616-d95a045d6a3a,a5ecbfdd-85a3-4b96-bc4b-c4dbf36e2ae8,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.313665+00:00,
483d7742-3183-4c6c-a665-8c4642b79401,a25aafb8-073d-42e6-9e26-e3887e88e8ed,False,4.50,5.00,4.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.313666+00:00,
303a6e90-f1ea-468c-a851-895c88d2f14f,902f49b9-e254-4c01-8522-dd859c7a37bc,False,4.25,5.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.313667+00:00,
da9f4493-ec40-4f2c-afa6-e83d21988e98,50a9ddd9-306a-4baf-b530-b830953ac75f,False,1.25,1.00,1.00,1.00,,2.00,,0,0,2026-03-24 05:43:59.313668+00:00,
31f67f57-a555-4310-92db-44e2f9037083,4f6b9f8c-7665-4faf-928c-363416b409a9,False,3.81,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.313669+00:00,
